uniprot_accession	model_path	model_version	file_size_bytes	has_structure	source_dataset	residues_modeled	mean_plddt	min_plddt	fraction_plddt_gt70
Q96I59	data/raw/alphafold/pilot/AF-Q96I59-F1-model_v6.cif	v6	449392	True	hsp60,matrix,mito	477	91.44	37.0	0.9245
Q96I99	data/raw/alphafold/pilot/AF-Q96I99-F1-model_v6.cif	v6	388809	True	hsp60,matrix,mito	432	89.23	29.84	0.9097
Q96IL0	data/raw/alphafold/pilot/AF-Q96IL0-F1-model_v6.cif	v6	206697	True	mito	206	79.57	31.19	0.733
Q96IR7	data/raw/alphafold/pilot/AF-Q96IR7-F1-model_v6.cif	v6	334086	True	mito	371	91.14	51.0	0.9623
Q96IX5	data/raw/alphafold/pilot/AF-Q96IX5-F1-model_v6.cif	v6	64168	True	mito	58	76.67	47.53	0.6379
Q96JX3	data/raw/alphafold/pilot/AF-Q96JX3-F1-model_v6.cif	v6	607582	True	mito	654	78.34	21.81	0.6789
Q96KF7	data/raw/alphafold/pilot/AF-Q96KF7-F1-model_v6.cif	v6	99581	True	mito	97	66.6	39.66	0.3505
Q96KJ9	data/raw/alphafold/pilot/AF-Q96KJ9-F1-model_v6.cif	v6	174641	True	mito	171	79.56	33.19	0.7544
Q96KR6	data/raw/alphafold/pilot/AF-Q96KR6-F1-model_v6.cif	v6	177785	True	mito	192	67.39	26.8	0.5104
Q96LJ7	data/raw/alphafold/pilot/AF-Q96LJ7-F1-model_v6.cif	v6	287693	True	mito	313	91.02	45.25	0.9457
Q96LL9	data/raw/alphafold/pilot/AF-Q96LL9-F1-model_v6.cif	v6	222179	True	mito	226	71.42	36.91	0.5885
Q96LU5	data/raw/alphafold/pilot/AF-Q96LU5-F1-model_v6.cif	v6	163799	True	mito	166	88.08	49.22	0.9157
Q96LW4	data/raw/alphafold/pilot/AF-Q96LW4-F1-model_v6.cif	v6	530392	True	matrix,mito	560	74.02	17.23	0.6429
Q96MF6	data/raw/alphafold/pilot/AF-Q96MF6-F1-model_v6.cif	v6	235398	True	mito	247	76.2	33.09	0.668
Q96N28	data/raw/alphafold/pilot/AF-Q96N28-F1-model_v6.cif	v6	168384	True	mito	172	78.72	33.62	0.7849
Q96NB2	data/raw/alphafold/pilot/AF-Q96NB2-F1-model_v6.cif	v6	302274	True	mito	322	85.01	36.66	0.9534
Q96ND0	data/raw/alphafold/pilot/AF-Q96ND0-F1-model_v6.cif	v6	259727	True	mito	272	64.61	31.16	0.489
Q96NN9	data/raw/alphafold/pilot/AF-Q96NN9-F1-model_v6.cif	v6	552571	True	mito	605	88.35	22.66	0.8612
Q96PE7	data/raw/alphafold/pilot/AF-Q96PE7-F1-model_v6.cif	v6	166021	True	matrix,mito	176	86.85	40.66	0.7727
Q96PG8	data/raw/alphafold/pilot/AF-Q96PG8-F1-model_v6.cif	v6	226325	True	mito	261	47.01	33.94	0.0
Q96PN6	data/raw/alphafold/pilot/AF-Q96PN6-F1-model_v6.cif	v6	1568567	True	mito	1610	81.08	23.31	0.8323
Q96Q11	data/raw/alphafold/pilot/AF-Q96Q11-F1-model_v6.cif	v6	416444	True	matrix,mito	434	90.34	26.58	0.9078
Q96QE5	data/raw/alphafold/pilot/AF-Q96QE5-F1-model_v6.cif	v6	347910	True	matrix,mito	360	81.2	24.17	0.7806
Q96QU6	data/raw/alphafold/pilot/AF-Q96QU6-F1-model_v6.cif	v6	474288	True	mito	501	86.11	22.14	0.8383
Q96RP9	data/raw/alphafold/pilot/AF-Q96RP9-F1-model_v6.cif	v6	683895	True	hsp60,matrix,mito	751	82.07	23.48	0.8762
Q96RQ3	data/raw/alphafold/pilot/AF-Q96RQ3-F1-model_v6.cif	v6	659639	True	matrix,mito	725	87.66	22.84	0.9034
Q96RR1	data/raw/alphafold/pilot/AF-Q96RR1-F1-model_v6.cif	v6	635049	True	hsp60,matrix,mito	684	78.22	19.94	0.7719
Q96ST8	data/raw/alphafold/pilot/AF-Q96ST8-F1-model_v6.cif	v6	732572	True	mito	783	69.38	24.39	0.5696
Q96SZ6	data/raw/alphafold/pilot/AF-Q96SZ6-F1-model_v6.cif	v6	555573	True	matrix,mito	601	82.95	23.47	0.8103
Q96T52	data/raw/alphafold/pilot/AF-Q96T52-F1-model_v6.cif	v6	174158	True	mito	175	87.88	35.59	0.9257
Q96T66	data/raw/alphafold/pilot/AF-Q96T66-F1-model_v6.cif	v6	241839	True	matrix,mito	252	89.03	29.2	0.8611
Q96TA2	data/raw/alphafold/pilot/AF-Q96TA2-F1-model_v6.cif	v6	705243	True	mito	773	71.07	25.12	0.6003
Q96TC7	data/raw/alphafold/pilot/AF-Q96TC7-F1-model_v6.cif	v6	428781	True	mito	470	72.22	26.23	0.6128
Q99390	data/raw/alphafold/pilot/AF-Q99390-F1-model_v6.cif	v6	268792	True	groel	286	97.44	86.75	1.0
Q99497	data/raw/alphafold/pilot/AF-Q99497-F1-model_v6.cif	v6	174983	True	mito	189	98.43	67.38	0.9947
Q99551	data/raw/alphafold/pilot/AF-Q99551-F1-model_v6.cif	v6	379123	True	matrix,mito	399	84.94	22.16	0.8145
Q99595	data/raw/alphafold/pilot/AF-Q99595-F1-model_v6.cif	v6	158925	True	mito	171	81.24	28.11	0.7778
Q99623	data/raw/alphafold/pilot/AF-Q99623-F1-model_v6.cif	v6	280882	True	hsp60,mito	299	85.13	39.44	0.8361
Q99643	data/raw/alphafold/pilot/AF-Q99643-F1-model_v6.cif	v6	163152	True	mito	169	91.15	57.47	0.9231
Q99714	data/raw/alphafold/pilot/AF-Q99714-F1-model_v6.cif	v6	232585	True	hsp60,matrix,mito	261	96.86	48.5	0.9885
Q99757	data/raw/alphafold/pilot/AF-Q99757-F1-model_v6.cif	v6	161623	True	matrix,mito	166	83.98	43.41	0.6506
Q99766	data/raw/alphafold/pilot/AF-Q99766-F1-model_v6.cif	v6	199587	True	mito	200	91.05	35.78	0.89
Q99797	data/raw/alphafold/pilot/AF-Q99797-F1-model_v6.cif	v6	659060	True	hsp60,matrix,mito	713	89.93	21.27	0.9173
Q99798	data/raw/alphafold/pilot/AF-Q99798-F1-model_v6.cif	v6	704718	True	hsp60,matrix,mito	780	95.43	31.14	0.9603
Q99807	data/raw/alphafold/pilot/AF-Q99807-F1-model_v6.cif	v6	207709	True	mito	217	86.91	39.5	0.8018
Q9BPW8	data/raw/alphafold/pilot/AF-Q9BPW8-F1-model_v6.cif	v6	281455	True	hsp60,matrix,mito	284	82.45	28.2	0.7711
Q9BPX6	data/raw/alphafold/pilot/AF-Q9BPX6-F1-model_v6.cif	v6	448232	True	mito	476	76.1	25.8	0.7311
Q9BQ48	data/raw/alphafold/pilot/AF-Q9BQ48-F1-model_v6.cif	v6	93176	True	matrix,mito	92	79.61	48.72	0.5978
Q9BQ52	data/raw/alphafold/pilot/AF-Q9BQ52-F1-model_v6.cif	v6	753897	True	matrix,mito	826	82.83	22.91	0.8196
Q9BQ69	data/raw/alphafold/pilot/AF-Q9BQ69-F1-model_v6.cif	v6	299227	True	matrix,mito	325	82.27	35.78	0.7231
Q9BQ95	data/raw/alphafold/pilot/AF-Q9BQ95-F1-model_v6.cif	v6	408554	True	mito	431	71.57	27.25	0.6056
Q9BQC6	data/raw/alphafold/pilot/AF-Q9BQC6-F1-model_v6.cif	v6	111691	True	matrix,mito	102	92.38	63.47	0.9902
Q9BQD7	data/raw/alphafold/pilot/AF-Q9BQD7-F1-model_v6.cif	v6	217782	True	mito	235	81.52	35.91	0.7362
Q9BQP7	data/raw/alphafold/pilot/AF-Q9BQP7-F1-model_v6.cif	v6	329128	True	hsp60,matrix,mito	344	75.55	22.53	0.657
Q9BQT8	data/raw/alphafold/pilot/AF-Q9BQT8-F1-model_v6.cif	v6	280850	True	mito	299	88.83	36.59	0.9565
Q9BRQ6	data/raw/alphafold/pilot/AF-Q9BRQ6-F1-model_v6.cif	v6	224446	True	mito	235	78.78	32.91	0.6851
Q9BRQ8	data/raw/alphafold/pilot/AF-Q9BRQ8-F1-model_v6.cif	v6	342246	True	mito	373	95.56	36.22	0.9732
Q9BRT2	data/raw/alphafold/pilot/AF-Q9BRT2-F1-model_v6.cif	v6	133406	True	mito	126	88.43	41.0	0.8968
Q9BRX8	data/raw/alphafold/pilot/AF-Q9BRX8-F1-model_v6.cif	v6	221784	True	mito	229	88.23	36.44	0.8865
Q9BS92	data/raw/alphafold/pilot/AF-Q9BS92-F1-model_v6.cif	v6	241898	True	matrix,mito	247	90.97	38.84	0.8704
Q9BSE5	data/raw/alphafold/pilot/AF-Q9BSE5-F1-model_v6.cif	v6	317534	True	matrix,mito	352	91.81	34.41	0.8892
Q9BSF4	data/raw/alphafold/pilot/AF-Q9BSF4-F1-model_v6.cif	v6	249345	True	mito	260	87.14	45.72	0.8846
Q9BSH4	data/raw/alphafold/pilot/AF-Q9BSH4-F1-model_v6.cif	v6	273864	True	hsp60,matrix,mito	297	84.39	30.88	0.7912
Q9BSH5	data/raw/alphafold/pilot/AF-Q9BSH5-F1-model_v6.cif	v6	240706	True	matrix,mito	251	95.66	31.05	0.9721
Q9BSK2	data/raw/alphafold/pilot/AF-Q9BSK2-F1-model_v6.cif	v6	297149	True	mito	321	84.96	31.75	0.8442
Q9BSY4	data/raw/alphafold/pilot/AF-Q9BSY4-F1-model_v6.cif	v6	111938	True	mito	110	66.75	40.03	0.5
Q9BT17	data/raw/alphafold/pilot/AF-Q9BT17-F1-model_v6.cif	v6	312982	True	hsp60,matrix,mito	334	87.8	30.69	0.8952
Q9BT30	data/raw/alphafold/pilot/AF-Q9BT30-F1-model_v6.cif	v6	212300	True	matrix,mito	221	89.15	29.44	0.8552
Q9BTZ2	data/raw/alphafold/pilot/AF-Q9BTZ2-F1-model_v6.cif	v6	251856	True	matrix,mito	278	91.46	40.22	0.9065
Q9BU61	data/raw/alphafold/pilot/AF-Q9BU61-F1-model_v6.cif	v6	177788	True	hsp60,mito	184	78.96	31.31	0.6359
Q9BUB7	data/raw/alphafold/pilot/AF-Q9BUB7-F1-model_v6.cif	v6	246895	True	mito	260	72.26	38.56	0.6077
Q9BUE6	data/raw/alphafold/pilot/AF-Q9BUE6-F1-model_v6.cif	v6	127353	True	matrix,mito	129	89.94	60.0	0.938
Q9BUK0	data/raw/alphafold/pilot/AF-Q9BUK0-F1-model_v6.cif	v6	91084	True	mito	85	84.49	49.22	0.8588
Q9BUP0	data/raw/alphafold/pilot/AF-Q9BUP0-F1-model_v6.cif	v6	229356	True	mito	239	77.21	26.12	0.7657
Q9BUP3	data/raw/alphafold/pilot/AF-Q9BUP3-F1-model_v6.cif	v6	231904	True	mito	242	89.17	29.64	0.8678
Q9BUR5	data/raw/alphafold/pilot/AF-Q9BUR5-F1-model_v6.cif	v6	192544	True	mito	198	74.03	39.0	0.6414
Q9BUT9	data/raw/alphafold/pilot/AF-Q9BUT9-F1-model_v6.cif	v6	158019	True	mito	160	64.3	34.34	0.3937
Q9BUV8	data/raw/alphafold/pilot/AF-Q9BUV8-F1-model_v6.cif	v6	138639	True	mito	137	72.0	41.88	0.6277
Q9BV35	data/raw/alphafold/pilot/AF-Q9BV35-F1-model_v6.cif	v6	432901	True	mito	468	78.38	24.23	0.7714
Q9BV79	data/raw/alphafold/pilot/AF-Q9BV79-F1-model_v6.cif	v6	340144	True	matrix,mito	373	90.52	28.39	0.8901
Q9BVL4			0	False	matrix,mito				
Q9BVS5	data/raw/alphafold/pilot/AF-Q9BVS5-F1-model_v6.cif	v6	437918	True	matrix,mito	477	71.62	25.02	0.5996
Q9BVV7	data/raw/alphafold/pilot/AF-Q9BVV7-F1-model_v6.cif	v6	239718	True	mito	248	73.01	35.5	0.5605
Q9BW72	data/raw/alphafold/pilot/AF-Q9BW72-F1-model_v6.cif	v6	104881	True	mito	106	63.05	41.5	0.3491
Q9BW91	data/raw/alphafold/pilot/AF-Q9BW91-F1-model_v6.cif	v6	330222	True	matrix,mito	350	84.61	24.06	0.8257
Q9BW92	data/raw/alphafold/pilot/AF-Q9BW92-F1-model_v6.cif	v6	666572	True	hsp60,matrix,mito	718	91.04	27.25	0.9318
Q9BWH2	data/raw/alphafold/pilot/AF-Q9BWH2-F1-model_v6.cif	v6	180194	True	mito	189	65.94	34.53	0.4762
Q9BWM7	data/raw/alphafold/pilot/AF-Q9BWM7-F1-model_v6.cif	v6	299328	True	mito	321	87.51	45.28	0.9688
Q9BX68	data/raw/alphafold/pilot/AF-Q9BX68-F1-model_v6.cif	v6	153324	True	hsp60,matrix,mito	163	83.85	32.44	0.7546
Q9BXK5	data/raw/alphafold/pilot/AF-Q9BXK5-F1-model_v6.cif	v6	434684	True	mito	485	64.51	29.55	0.4227
Q9BXM7	data/raw/alphafold/pilot/AF-Q9BXM7-F1-model_v6.cif	v6	519074	True	mito	581	77.25	23.97	0.6902
Q9BXR0	data/raw/alphafold/pilot/AF-Q9BXR0-F1-model_v6.cif	v6	367698	True	matrix,mito	403	93.66	37.56	0.9529
Q9BXW6	data/raw/alphafold/pilot/AF-Q9BXW6-F1-model_v6.cif	v6	880614	True	mito	950	80.57	24.09	0.7716
Q9BXW7	data/raw/alphafold/pilot/AF-Q9BXW7-F1-model_v6.cif	v6	387477	True	hsp60,matrix,mito	423	83.81	28.27	0.8061
Q9BYC2	data/raw/alphafold/pilot/AF-Q9BYC2-F1-model_v6.cif	v6	466833	True	matrix,mito	517	91.6	29.53	0.9072
Q9BYC8	data/raw/alphafold/pilot/AF-Q9BYC8-F1-model_v6.cif	v6	186062	True	matrix,mito	188	76.84	35.25	0.5904
Q9BYC9	data/raw/alphafold/pilot/AF-Q9BYC9-F1-model_v6.cif	v6	153776	True	matrix,mito	149	90.98	49.41	0.8926
Q9BYD1	data/raw/alphafold/pilot/AF-Q9BYD1-F1-model_v6.cif	v6	181277	True	hsp60,matrix,mito	178	93.19	54.81	0.9831
Q9BYD2	data/raw/alphafold/pilot/AF-Q9BYD2-F1-model_v6.cif	v6	256993	True	hsp60,matrix,mito	267	81.67	27.94	0.779
Q9BYD3	data/raw/alphafold/pilot/AF-Q9BYD3-F1-model_v6.cif	v6	296159	True	hsp60,matrix,mito	311	83.78	30.88	0.8071
Q9BYD6	data/raw/alphafold/pilot/AF-Q9BYD6-F1-model_v6.cif	v6	310611	True	matrix,mito	325	78.63	28.81	0.7323
Q9BYN8	data/raw/alphafold/pilot/AF-Q9BYN8-F1-model_v6.cif	v6	206502	True	hsp60,matrix,mito	205	89.06	35.88	0.8585
Q9BYT8	data/raw/alphafold/pilot/AF-Q9BYT8-F1-model_v6.cif	v6	657122	True	matrix,mito	704	92.69	20.94	0.946
Q9BYV1	data/raw/alphafold/pilot/AF-Q9BYV1-F1-model_v6.cif	v6	472651	True	matrix,mito	514	91.07	28.08	0.9144
Q9BYV7	data/raw/alphafold/pilot/AF-Q9BYV7-F1-model_v6.cif	v6	545387	True	mito	579	88.46	27.39	0.8774
Q9BYZ2	data/raw/alphafold/pilot/AF-Q9BYZ2-F1-model_v6.cif	v6	350528	True	matrix,mito	381	88.59	29.27	0.8688
Q9BZ23	data/raw/alphafold/pilot/AF-Q9BZ23-F1-model_v6.cif	v6	517396	True	mito	570	73.61	26.05	0.6368
Q9BZE1	data/raw/alphafold/pilot/AF-Q9BZE1-F1-model_v6.cif	v6	402494	True	hsp60,matrix,mito	423	89.08	29.45	0.9243
Q9BZJ4	data/raw/alphafold/pilot/AF-Q9BZJ4-F1-model_v6.cif	v6	327833	True	mito	359	73.91	23.47	0.6992
Q9C002	data/raw/alphafold/pilot/AF-Q9C002-F1-model_v6.cif	v6	88499	True	mito	83	90.34	62.62	0.988
Q9GZT3	data/raw/alphafold/pilot/AF-Q9GZT3-F1-model_v6.cif	v6	113440	True	hsp60,matrix,mito	109	80.61	41.59	0.7248
Q9GZT6	data/raw/alphafold/pilot/AF-Q9GZT6-F1-model_v6.cif	v6	249523	True	hsp60,mito	254	81.97	25.69	0.7677
Q9GZT8	data/raw/alphafold/pilot/AF-Q9GZT8-F1-model_v6.cif	v6	351157	True	matrix,mito	377	91.75	31.58	0.9257
Q9GZY4	data/raw/alphafold/pilot/AF-Q9GZY4-F1-model_v6.cif	v6	148989	True	mito	146	88.21	37.5	0.8562
Q9GZY8	data/raw/alphafold/pilot/AF-Q9GZY8-F1-model_v6.cif	v6	319669	True	mito	342	63.86	33.72	0.383
Q9H019	data/raw/alphafold/pilot/AF-Q9H019-F1-model_v6.cif	v6	268939	True	mito	292	63.72	32.0	0.3151
Q9H061	data/raw/alphafold/pilot/AF-Q9H061-F1-model_v6.cif	v6	186453	True	mito	195	89.98	41.25	0.9333
Q9H078	data/raw/alphafold/pilot/AF-Q9H078-F1-model_v6.cif	v6	645392	True	mito	707	71.76	24.14	0.6521
Q9H0C2	data/raw/alphafold/pilot/AF-Q9H0C2-F1-model_v6.cif	v6	295094	True	mito	315	90.18	36.12	0.9333
Q9H0N5	data/raw/alphafold/pilot/AF-Q9H0N5-F1-model_v6.cif	v6	130112	True	mito	130	86.23	44.78	0.7615
Q9H0R6	data/raw/alphafold/pilot/AF-Q9H0R6-F1-model_v6.cif	v6	477323	True	hsp60,matrix,mito	528	93.48	25.95	0.9318
Q9H0U6	data/raw/alphafold/pilot/AF-Q9H0U6-F1-model_v6.cif	v6	179533	True	matrix,mito	180	86.6	36.94	0.7944
Q9H1K1	data/raw/alphafold/pilot/AF-Q9H1K1-F1-model_v6.cif	v6	160147	True	matrix,mito	167	85.19	33.62	0.7545
Q9H1K4	data/raw/alphafold/pilot/AF-Q9H1K4-F1-model_v6.cif	v6	283799	True	mito	315	73.11	24.98	0.727
Q9H1U9	data/raw/alphafold/pilot/AF-Q9H1U9-F1-model_v6.cif	v6	283386	True	mito	297	82.41	29.47	0.8047
Q9H2D1	data/raw/alphafold/pilot/AF-Q9H2D1-F1-model_v6.cif	v6	298083	True	mito	315	85.3	31.59	0.8825
Q9H2K0	data/raw/alphafold/pilot/AF-Q9H2K0-F1-model_v6.cif	v6	266656	True	matrix,mito	278	78.67	37.38	0.6763
Q9H2U2	data/raw/alphafold/pilot/AF-Q9H2U2-F1-model_v6.cif	v6	320487	True	hsp60,matrix,mito	334	86.57	27.73	0.8204
Q9H2W6	data/raw/alphafold/pilot/AF-Q9H2W6-F1-model_v6.cif	v6	268911	True	matrix,mito	279	79.68	31.25	0.7599
Q9H300	data/raw/alphafold/pilot/AF-Q9H300-F1-model_v6.cif	v6	352276	True	mito	379	77.59	22.53	0.7124
Q9H3H1	data/raw/alphafold/pilot/AF-Q9H3H1-F1-model_v6.cif	v6	437354	True	matrix,mito	467	84.53	30.47	0.8308
Q9H3J6	data/raw/alphafold/pilot/AF-Q9H3J6-F1-model_v6.cif	v6	164434	True	matrix,mito	166	83.26	44.09	0.7048
Q9H3K2	data/raw/alphafold/pilot/AF-Q9H3K2-F1-model_v6.cif	v6	311173	True	mito	345	77.64	32.69	0.7101
Q9H3L0	data/raw/alphafold/pilot/AF-Q9H3L0-F1-model_v6.cif	v6	279202	True	matrix,mito	296	76.78	28.02	0.6655
Q9H4A6	data/raw/alphafold/pilot/AF-Q9H4A6-F1-model_v6.cif	v6	285166	True	mito	298	83.39	23.66	0.7987
Q9H4B0	data/raw/alphafold/pilot/AF-Q9H4B0-F1-model_v6.cif	v6	377218	True	matrix,mito	414	91.24	25.2	0.9155
Q9H4I8	data/raw/alphafold/pilot/AF-Q9H4I8-F1-model_v6.cif	v6	299198	True	mito	314	90.5	28.55	0.9395
Q9H4I9	data/raw/alphafold/pilot/AF-Q9H4I9-F1-model_v6.cif	v6	105723	True	mito	107	72.58	48.34	0.4766
Q9H4K7	data/raw/alphafold/pilot/AF-Q9H4K7-F1-model_v6.cif	v6	369833	True	matrix,mito	406	75.66	26.94	0.6995
Q9H5Q4	data/raw/alphafold/pilot/AF-Q9H5Q4-F1-model_v6.cif	v6	377601	True	matrix,mito	396	80.5	26.83	0.7348
Q9H611	data/raw/alphafold/pilot/AF-Q9H611-F1-model_v6.cif	v6	577188	True	matrix,mito	641	77.98	27.23	0.7722
Q9H649	data/raw/alphafold/pilot/AF-Q9H649-F1-model_v6.cif	v6	321007	True	matrix,mito	340	90.86	27.59	0.9294
Q9H6K4	data/raw/alphafold/pilot/AF-Q9H6K4-F1-model_v6.cif	v6	175138	True	mito	179	82.57	39.62	0.8492
Q9H6R3	data/raw/alphafold/pilot/AF-Q9H6R3-F1-model_v6.cif	v6	618136	True	matrix,mito	686	86.93	22.34	0.8805
Q9H7H0	data/raw/alphafold/pilot/AF-Q9H7H0-F1-model_v6.cif	v6	421759	True	hsp60,matrix,mito	456	85.48	25.27	0.8487
Q9H7Z7	data/raw/alphafold/pilot/AF-Q9H7Z7-F1-model_v6.cif	v6	351163	True	mito	377	83.67	18.45	0.8143
Q9H825	data/raw/alphafold/pilot/AF-Q9H825-F1-model_v6.cif	v6	282350	True	matrix,mito	291	73.01	28.8	0.6186
Q9H845	data/raw/alphafold/pilot/AF-Q9H845-F1-model_v6.cif	v6	565051	True	hsp60,mito	621	91.85	28.2	0.9404
Q9H857	data/raw/alphafold/pilot/AF-Q9H857-F1-model_v6.cif	v6	502472	True	hsp60,matrix,mito	520	86.05	24.14	0.8462
Q9H8M1	data/raw/alphafold/pilot/AF-Q9H8M1-F1-model_v6.cif	v6	230061	True	mito	238	78.39	36.03	0.6933
Q9H903	data/raw/alphafold/pilot/AF-Q9H903-F1-model_v6.cif	v6	314832	True	matrix,mito	347	89.03	30.44	0.8588
Q9H936	data/raw/alphafold/pilot/AF-Q9H936-F1-model_v6.cif	v6	289646	True	mito	323	78.23	28.91	0.8142
Q9H9B4	data/raw/alphafold/pilot/AF-Q9H9B4-F1-model_v6.cif	v6	299868	True	mito	322	86.67	36.72	0.9565
Q9H9J2	data/raw/alphafold/pilot/AF-Q9H9J2-F1-model_v6.cif	v6	315211	True	hsp60,matrix,mito	332	88.01	34.97	0.8524
Q9H9P8	data/raw/alphafold/pilot/AF-Q9H9P8-F1-model_v6.cif	v6	419483	True	mito	463	87.52	21.38	0.8834
Q9HA77	data/raw/alphafold/pilot/AF-Q9HA77-F1-model_v6.cif	v6	515345	True	hsp60,matrix,mito	564	86.06	27.86	0.8457
Q9HA92	data/raw/alphafold/pilot/AF-Q9HA92-F1-model_v6.cif	v6	407184	True	hsp60,mito	442	90.29	31.09	0.8869
Q9HAC7	data/raw/alphafold/pilot/AF-Q9HAC7-F1-model_v6.cif	v6	398858	True	matrix,mito	438	91.8	27.27	0.9132
Q9HAV7	data/raw/alphafold/pilot/AF-Q9HAV7-F1-model_v6.cif	v6	207903	True	matrix,mito	217	79.98	29.91	0.7419
Q9HBH1	data/raw/alphafold/pilot/AF-Q9HBH1-F1-model_v6.cif	v6	231599	True	matrix,mito	243	85.41	24.56	0.8107
Q9HBH5	data/raw/alphafold/pilot/AF-Q9HBH5-F1-model_v6.cif	v6	310701	True	mito	336	87.89	39.41	0.8304
Q9HBL7	data/raw/alphafold/pilot/AF-Q9HBL7-F1-model_v6.cif	v6	150518	True	mito	147	89.69	55.12	0.9728
Q9HC21	data/raw/alphafold/pilot/AF-Q9HC21-F1-model_v6.cif	v6	298855	True	mito	320	85.26	32.84	0.9031
Q9HC36	data/raw/alphafold/pilot/AF-Q9HC36-F1-model_v6.cif	v6	391974	True	hsp60,matrix,mito	420	75.01	24.7	0.6762
Q9HC38	data/raw/alphafold/pilot/AF-Q9HC38-F1-model_v6.cif	v6	294200	True	matrix,mito	313	89.42	36.44	0.8882
Q9HCC0	data/raw/alphafold/pilot/AF-Q9HCC0-F1-model_v6.cif	v6	509084	True	hsp60,matrix,mito	563	94.69	40.97	0.9556
Q9HCL2	data/raw/alphafold/pilot/AF-Q9HCL2-F1-model_v6.cif	v6	765421	True	mito	828	80.15	23.53	0.7947
Q9HD23	data/raw/alphafold/pilot/AF-Q9HD23-F1-model_v6.cif	v6	413784	True	mito	443	71.06	22.75	0.6298
Q9HD33	data/raw/alphafold/pilot/AF-Q9HD33-F1-model_v6.cif	v6	249357	True	hsp60,matrix,mito	250	82.72	37.19	0.748
Q9HD34	data/raw/alphafold/pilot/AF-Q9HD34-F1-model_v6.cif	v6	95652	True	matrix,mito	91	93.15	58.56	0.9121
Q9HD36	data/raw/alphafold/pilot/AF-Q9HD36-F1-model_v6.cif	v6	200571	True	mito	204	85.12	46.22	0.8235
Q9NNW7			0	False	matrix,mito				
Q9NNZ3	data/raw/alphafold/pilot/AF-Q9NNZ3-F1-model_v6.cif	v6	234656	True	mito	241	77.41	38.16	0.61
Q9NP58	data/raw/alphafold/pilot/AF-Q9NP58-F1-model_v6.cif	v6	767811	True	mito	842	83.08	28.64	0.861
Q9NP80	data/raw/alphafold/pilot/AF-Q9NP80-F1-model_v6.cif	v6	721553	True	mito	782	66.86	24.5	0.5256
Q9NP81	data/raw/alphafold/pilot/AF-Q9NP81-F1-model_v6.cif	v6	482456	True	hsp60,matrix,mito	518	90.49	24.67	0.8977
Q9NP92	data/raw/alphafold/pilot/AF-Q9NP92-F1-model_v6.cif	v6	418969	True	hsp60,matrix,mito	439	87.65	33.97	0.8588
Q9NPB1	data/raw/alphafold/pilot/AF-Q9NPB1-F1-model_v6.cif	v6	223264	True	matrix,mito	228	89.88	32.78	0.8509
Q9NPE2	data/raw/alphafold/pilot/AF-Q9NPE2-F1-model_v6.cif	v6	272661	True	matrix,mito	291	67.6	33.94	0.4192
Q9NPH0	data/raw/alphafold/pilot/AF-Q9NPH0-F1-model_v6.cif	v6	405441	True	mito	428	90.9	34.75	0.8692
Q9NPJ3	data/raw/alphafold/pilot/AF-Q9NPJ3-F1-model_v6.cif	v6	134255	True	hsp60,matrix,mito	140	96.29	53.25	0.9929
Q9NPL8	data/raw/alphafold/pilot/AF-Q9NPL8-F1-model_v6.cif	v6	271768	True	mito	285	72.41	35.09	0.6
Q9NQ50	data/raw/alphafold/pilot/AF-Q9NQ50-F1-model_v6.cif	v6	209481	True	matrix,mito	206	78.75	42.16	0.665
Q9NQE9	data/raw/alphafold/pilot/AF-Q9NQE9-F1-model_v6.cif	v6	177413	True	mito	182	85.01	38.16	0.7747
Q9NQG6	data/raw/alphafold/pilot/AF-Q9NQG6-F1-model_v6.cif	v6	425822	True	matrix,mito	463	78.1	22.81	0.7063
Q9NQH7	data/raw/alphafold/pilot/AF-Q9NQH7-F1-model_v6.cif	v6	472032	True	hsp60,matrix,mito	507	91.91	31.12	0.8994
Q9NQR4	data/raw/alphafold/pilot/AF-Q9NQR4-F1-model_v6.cif	v6	261314	True	mito	276	97.64	54.34	0.9891
Q9NQZ5	data/raw/alphafold/pilot/AF-Q9NQZ5-F1-model_v6.cif	v6	357859	True	mito	370	74.56	28.3	0.6784
Q9NR28	data/raw/alphafold/pilot/AF-Q9NR28-F1-model_v6.cif	v6	228897	True	mito	239	82.61	36.94	0.7113
Q9NR77	data/raw/alphafold/pilot/AF-Q9NR77-F1-model_v6.cif	v6	193179	True	mito	195	85.15	34.59	0.8615
Q9NRA0	data/raw/alphafold/pilot/AF-Q9NRA0-F1-model_v6.cif	v6	573546	True	mito	654	76.83	23.25	0.7095
Q9NRD5	data/raw/alphafold/pilot/AF-Q9NRD5-F1-model_v6.cif	v6	384905	True	mito	415	80.92	30.53	0.8
Q9NRG7	data/raw/alphafold/pilot/AF-Q9NRG7-F1-model_v6.cif	v6	266865	True	mito	293	97.2	85.81	1.0
Q9NRK6	data/raw/alphafold/pilot/AF-Q9NRK6-F1-model_v6.cif	v6	649327	True	mito	738	80.69	24.39	0.7791
Q9NRN9	data/raw/alphafold/pilot/AF-Q9NRN9-F1-model_v6.cif	v6	203989	True	matrix,mito	209	92.65	49.75	0.9378
Q9NRP2	data/raw/alphafold/pilot/AF-Q9NRP2-F1-model_v6.cif	v6	86089	True	mito	79	91.59	42.06	0.9114
